actual_x,actual_y,ScatterFusion_x,ScatterFusion_y,AWGFormer_x,AWGFormer_y,EnergyPatchTST_x,EnergyPatchTST_y,SWIFT_x,SWIFT_y,LWSpace_x,LWSpace_y,TimeFlowDiffuser_x,TimeFlowDiffuser_y,ARIMA_x,ARIMA_y
52.7,-1.629875682,52.7,-1.6372034101134472,52.7,-1.6864833079683357,52.7,-1.548389795480741,52.7,-1.5164360849946457,52.7,-1.4590143163136564,52.7,-1.55973365130602,52.7,-1.552647541781495
52.8,-1.629875682,52.8,-1.6352559514063083,52.8,-1.694105794164135,52.8,-1.5469378933482079,52.8,-1.5200658403259786,52.8,-1.4604662184461896,52.8,-1.5586494711175833,52.8,-1.5527830643050495
52.9,-1.625731763,52.9,-1.6335690435248,52.9,-1.7004433156615808,52.9,-1.5454859912156744,52.9,-1.523695595657312,52.9,-1.461918120578723,52.9,-1.5575652909291466,52.9,-1.5529185868286042
53.0,-1.625731763,53.0,-1.6318821356432918,53.0,-1.7037100954597806,53.0,-1.5440340890831412,53.0,-1.527325350988645,53.0,-1.4633700227112563,53.0,-1.5564811107407097,53.0,-1.5530541093521588
53.1,-1.625731763,53.1,-1.6301952277617835,53.1,-1.7032149737809537,53.1,-1.5425821869506078,53.1,-1.5309551063199782,53.1,-1.4648219248437895,53.1,-1.555396930552273,53.1,-1.5531896318757135
53.2,-1.620551865,53.2,-1.6285083198802752,53.2,-1.701037120582154,53.2,-1.5411302848180746,53.2,-1.5345848616513114,53.2,-1.4662738269763227,53.2,-1.5543127503638363,53.2,-1.553511167208832
53.3,-1.620551865,53.3,-1.6268214119987672,53.3,-1.6988592673833542,53.3,-1.5397817701446181,53.3,-1.5382146169826443,53.3,-1.467725729108856,53.3,-1.5532285701753996,53.3,-1.5538364212653628
53.4,-1.620551865,53.4,-1.625134504117259,53.4,-1.6966814141845543,53.4,-1.538692843545218,53.4,-1.5418443723139776,53.4,-1.4691776312413893,53.4,-1.552144389986963,53.4,-1.5541616753218939
53.5,-1.613300007,53.5,-1.6234475962357506,53.5,-1.6941989380072031,53.5,-1.5374516054565426,53.5,-1.5458295211202873,53.5,-1.4709631680647168,53.5,-1.5510602097985262,53.5,-1.554486929378425
53.6,-1.613300007,53.6,-1.6221940759781783,53.6,-1.6909321582090031,53.6,-1.5358182155574427,53.6,-1.5507296908175872,53.6,-1.473607704091831,53.6,-1.5499760296100895,53.6,-1.554812183434956
53.7,-1.613300007,53.7,-1.6210694707238396,53.7,-1.6882635455705477,53.7,-1.5341848256583426,53.7,-1.5556298605148868,53.7,-1.4762522401189453,53.7,-1.5488918494216528,53.7,-1.555137437491487
53.8,-1.605012169,53.8,-1.6199448654695008,53.8,-1.6871746189711476,53.8,-1.5325514357592427,53.8,-1.5605300302121865,53.8,-1.4788967761460592,53.8,-1.547807669233216,53.8,-1.555462691548018
53.9,-1.605012169,53.9,-1.6188202602151618,53.9,-1.6860856923717478,53.9,-1.531211590041336,53.9,-1.5648431115471,53.9,-1.4815413121731733,53.9,-1.5467234890447794,53.9,-1.5557879456045491
54.0,-1.605012169,54.0,-1.617695654960823,54.0,-1.6849967657723477,54.0,-1.5306671267416359,54.0,-1.5675654280456,54.0,-1.4841858482002876,54.0,-1.5456393088563427,54.0,-1.5561131996610802
54.1,-1.59776031,54.1,-1.6165710497064842,54.1,-1.6836198343904336,54.1,-1.530122663441936,54.1,-1.5702877445440997,54.1,-1.4868303842274018,54.1,-1.5445551286679058,54.1,-1.556438453717611
54.2,-1.59776031,54.2,-1.6154464444521452,54.2,-1.681441981191634,54.2,-1.529578200142236,54.2,-1.5730100610425997,54.2,-1.489474920254516,54.2,-1.543964833098138,54.2,-1.556763707774142
54.3,-1.59776031,54.3,-1.614316397559479,54.3,-1.679546593376669,54.3,-1.529033736842536,54.3,-1.5700944981188847,54.3,-1.49211945628163,54.3,-1.5434227430039194,54.3,-1.5570889618306731
54.4,-1.591544432,54.4,-1.6120671870508014,54.4,-1.678457666777269,54.4,-1.528489273542836,54.4,-1.5679166449200848,54.4,-1.4947639923087443,54.4,-1.542880652909701,54.4,-1.5574142158872042
54.5,-1.591544432,54.5,-1.6098179765421237,54.5,-1.677368740177869,54.5,-1.527944810243136,54.5,-1.566846495661908,54.5,-1.4974085283358585,54.5,-1.5423385628154826,54.5,-1.5577394699437352
54.6,-1.585328554,54.6,-1.6075687660334461,54.6,-1.6762798135784691,54.6,-1.527400346943436,54.6,-1.5690243488607079,54.6,-1.5000530643629726,54.6,-1.540730402385933,54.6,-1.5580647240002663
54.7,-1.585328554,54.7,-1.6054566329854933,54.7,-1.675190886979069,54.7,-1.5265844970572593,54.7,-1.5712022020595078,54.7,-1.502697600390087,54.7,-1.541453189178224,54.7,-1.5583899780567974
54.8,-1.585328554,54.8,-1.6043320277311546,54.8,-1.6741019603796692,54.8,-1.5249511071581594,54.8,-1.5733800552583077,54.8,-1.5053421364172008,54.8,-1.5421759759705151,54.8,-1.5587152321133284
54.9,-1.578076695,54.9,-1.6031059747908538,54.9,-1.673013033780269,54.9,-1.5233177172590595,54.9,-1.5755579084571076,54.9,-1.507872737935259,54.9,-1.5428987627628064,54.9,-1.5590404861698592
55.0,-1.578076695,55.0,-1.6014190669093458,55.0,-1.6719241071808693,55.0,-1.5216843273599596,55.0,-1.5777357616559076,55.0,-1.510050591134059,55.0,-1.5436215495550976,55.0,-1.5593657402263903
55.1,-1.578076695,55.1,-1.5997321590278375,55.1,-1.6708351805814694,55.1,-1.520181091355419,55.1,-1.5804342304329448,55.1,-1.5122284443328589,55.1,-1.5443443363473888,55.1,-1.5596909942829214
55.2,-1.570824837,55.2,-1.5980452511463292,55.2,-1.6697462539820693,55.2,-1.519092164756019,55.2,-1.5847899368305447,55.2,-1.5144062975316586,55.2,-1.5462839339854264,55.2,-1.5599706179327368
55.3,-1.570824837,55.3,-1.5961910776676609,55.3,-1.6686573273826695,55.3,-1.518003238156619,55.3,-1.5891456432281441,55.3,-1.5165841507304585,55.3,-1.5484522943622998,55.3,-1.5602416629798461
55.4,-1.570824837,55.4,-1.5939418671589831,55.4,-1.6675684007832696,55.4,-1.5169143115572192,55.4,-1.593501349625744,55.4,-1.5187620039292582,55.4,-1.5506206547391734,55.4,-1.5605127080269552
55.5,-1.576004736,55.5,-1.5916926566503056,55.5,-1.6662302451921094,55.5,-1.5140573740132741,55.5,-1.5978570560233438,55.5,-1.5209398571280581,55.5,-1.5527890151160468,55.5,-1.5607837530740645
55.6,-1.576004736,55.6,-1.589443446141628,55.6,-1.6640523919933095,55.6,-1.5147833250795408,55.6,-1.6022127624209437,55.6,-1.523117710326858,55.6,-1.5549573754929205,55.6,-1.5610547981211735
55.7,-1.576004736,55.7,-1.587349624638523,55.7,-1.6618745387945095,55.7,-1.5155092761458073,55.7,-1.6065684688185435,55.7,-1.5253651891236812,55.7,-1.5571257358697939,55.7,-1.5613258431682826
55.8,-1.585328554,55.8,-1.5854752825479583,55.8,-1.6596966855957096,55.8,-1.516235227212074,55.8,-1.6109241752161432,55.8,-1.527854164208024,55.8,-1.5592940962466673,55.8,-1.5615968882153919
55.9,-1.585328554,55.9,-1.5836009404573936,55.9,-1.657995132785714,55.9,-1.5169611782783405,55.9,-1.615279881613743,55.9,-1.5303431392923665,55.9,-1.5614624566235409,55.9,-1.561867933262501
56.0,-1.585328554,56.0,-1.581726598366829,56.0,-1.657995132785714,56.0,-1.5176871293446073,56.0,-1.6196355880113429,56.0,-1.5328321143767094,56.0,-1.5636308170004143,56.0,-1.5621816022722046
56.1,-1.594652371,56.1,-1.5798522562762642,56.1,-1.657995132785714,56.1,-1.5182580065470586,56.1,-1.6239912944089425,56.1,-1.535321089461052,56.1,-1.565799177377288,56.1,-1.5625068563287356
56.2,-1.594652371,56.2,-1.5779779141856995,56.2,-1.657995132785714,56.2,-1.5182580065470586,56.2,-1.6283470008065424,56.2,-1.537810064545395,56.2,-1.5679675377541613,56.2,-1.5628321103852667
56.3,-1.594652371,56.3,-1.5758823651783636,56.3,-1.6585249660454833,56.3,-1.5188256850396682,56.3,-1.632702707204142,56.3,-1.5402990396297376,56.3,-1.5701358981310347,56.3,-1.5631573644417978
56.4,-1.567716898,56.4,-1.573633154669686,56.4,-1.6610657947774163,56.4,-1.5215480015381682,56.4,-1.6370584136017419,56.4,-1.5427880147140802,56.4,-1.5723042585079083,56.4,-1.5634826184983288
56.4,-1.656811156,56.4,-1.573633154669686,56.4,-1.6610657947774163,56.4,-1.5215480015381682,56.4,-1.6370584136017419,56.4,-1.5427880147140802,56.4,-1.5723042585079083,56.4,-1.5634826184983288
56.5,-1.567716898,56.5,-1.568111316958319,56.5,-1.6636066235093496,56.5,-1.5242703180366681,56.5,-1.6414141199993417,56.5,-1.545276989798423,56.5,-1.5744726188847817,56.5,-1.5638078725548596
56.5,-1.656811156,56.5,-1.568111316958319,56.5,-1.6636066235093496,56.5,-1.5242703180366681,56.5,-1.6414141199993417,56.5,-1.545276989798423,56.5,-1.5744726188847817,56.5,-1.5638078725548596
56.6,-1.567716898,56.6,-1.5675490143311497,56.6,-1.666147452241283,56.6,-1.526992634535168,56.6,-1.6457698263969416,56.6,-1.5477659648827657,56.6,-1.5762372879666195,56.6,-1.5641331266113907
56.6,-1.656811156,56.6,-1.5675490143311497,56.6,-1.666147452241283,56.6,-1.526992634535168,56.6,-1.6457698263969416,56.6,-1.5477659648827657,56.6,-1.5762372879666195,56.6,-1.5641331266113907
56.7,-1.584292574,56.7,-1.5669867117039802,56.7,-1.668688280973216,56.7,-1.529822947333511,56.7,-1.650341525394227,56.7,-1.5502549399671086,56.7,-1.5778635582492746,56.7,-1.5644583806679218
56.7,-1.650595277,56.7,-1.5669867117039802,56.7,-1.668688280973216,56.7,-1.529822947333511,56.7,-1.650341525394227,56.7,-1.5502549399671086,56.7,-1.5778635582492746,56.7,-1.5644583806679218
56.7,-1.733473657,56.7,-1.5669867117039802,56.7,-1.668688280973216,56.7,-1.529822947333511,56.7,-1.650341525394227,56.7,-1.5502549399671086,56.7,-1.5778635582492746,56.7,-1.5644583806679218
56.8,-1.584292574,56.8,-1.566424409076811,56.8,-1.671229109705149,56.8,-1.5330897271317105,56.8,-1.6557861583912263,56.8,-1.5527439150514513,56.8,-1.5794898285319297,56.8,-1.5647836347244528
56.8,-1.650595277,56.8,-1.566424409076811,56.8,-1.671229109705149,56.8,-1.5330897271317105,56.8,-1.6557861583912263,56.8,-1.5527439150514513,56.8,-1.5794898285319297,56.8,-1.5647836347244528
56.8,-1.733473657,56.8,-1.566424409076811,56.8,-1.671229109705149,56.8,-1.5330897271317105,56.8,-1.6557861583912263,56.8,-1.5527439150514513,56.8,-1.5794898285319297,56.8,-1.5647836347244528
56.9,-1.584292574,56.9,-1.5641092510941172,56.9,-1.6743311469731,56.9,-1.5363565069299105,56.9,-1.6627828243826852,56.9,-1.555232890135794,56.9,-1.581116098814585,56.9,-1.5651088887809839
56.9,-1.650595277,56.9,-1.5641092510941172,56.9,-1.6743311469731,56.9,-1.5363565069299105,56.9,-1.6627828243826852,56.9,-1.555232890135794,56.9,-1.581116098814585,56.9,-1.5651088887809839
56.9,-1.733473657,56.9,-1.5641092510941172,56.9,-1.6743311469731,56.9,-1.5363565069299105,56.9,-1.6627828243826852,56.9,-1.555232890135794,56.9,-1.581116098814585,56.9,-1.5651088887809839
57.0,-1.602940209,57.0,-1.5641092510941172,57.0,-1.6797757799700996,57.0,-1.5396232867281103,57.0,-1.6649606775814851,57.0,-1.5577218652201368,57.0,-1.5835196872461004,57.0,-1.565434142837515
57.0,-1.669242913,57.0,-1.5641092510941172,57.0,-1.6797757799700996,57.0,-1.5396232867281103,57.0,-1.6649606775814851,57.0,-1.5577218652201368,57.0,-1.5835196872461004,57.0,-1.565434142837515
57.0,-1.735545616,57.0,-1.5641092510941172,57.0,-1.6797757799700996,57.0,-1.5396232867281103,57.0,-1.6649606775814851,57.0,-1.5577218652201368,57.0,-1.5835196872461004,57.0,-1.565434142837515
57.0,-1.810136157,57.0,-1.5641092510941172,57.0,-1.6797757799700996,57.0,-1.5396232867281103,57.0,-1.6649606775814851,57.0,-1.5577218652201368,57.0,-1.5835196872461004,57.0,-1.565434142837515
57.1,-1.602940209,57.1,-1.5668899282794426,57.1,-1.6849130422636083,57.1,-1.5428900665263103,57.1,-1.667206835381061,57.1,-1.5605621211084697,57.1,-1.5862301377171923,57.1,-1.565759396894046
57.1,-1.669242913,57.1,-1.5668899282794426,57.1,-1.6849130422636083,57.1,-1.5428900665263103,57.1,-1.667206835381061,57.1,-1.5605621211084697,57.1,-1.5862301377171923,57.1,-1.565759396894046
57.1,-1.735545616,57.1,-1.5668899282794426,57.1,-1.6849130422636083,57.1,-1.5428900665263103,57.1,-1.667206835381061,57.1,-1.5605621211084697,57.1,-1.5862301377171923,57.1,-1.565759396894046
57.1,-1.810136157,57.1,-1.5668899282794426,57.1,-1.6849130422636083,57.1,-1.5428900665263103,57.1,-1.667206835381061,57.1,-1.5605621211084697,57.1,-1.5862301377171923,57.1,-1.565759396894046
57.2,-1.602940209,57.2,-1.570263744042459,57.2,-1.6887242853615083,57.2,-1.5461568463245101,57.2,-1.669747664112994,57.2,-1.5649178275060696,57.2,-1.588940588188284,57.2,-1.566084650950577
57.2,-1.669242913,57.2,-1.570263744042459,57.2,-1.6887242853615083,57.2,-1.5461568463245101,57.2,-1.669747664112994,57.2,-1.5649178275060696,57.2,-1.588940588188284,57.2,-1.566084650950577
57.2,-1.735545616,57.2,-1.570263744042459,57.2,-1.6887242853615083,57.2,-1.5461568463245101,57.2,-1.669747664112994,57.2,-1.5649178275060696,57.2,-1.588940588188284,57.2,-1.566084650950577
57.2,-1.810136157,57.2,-1.570263744042459,57.2,-1.6887242853615083,57.2,-1.5461568463245101,57.2,-1.669747664112994,57.2,-1.5649178275060696,57.2,-1.588940588188284,57.2,-1.566084650950577
57.3,-1.621587845,57.3,-1.5736375598054753,57.3,-1.692535528459408,57.3,-1.5496230005263583,57.3,-1.6722884928449273,57.3,-1.5692735339036692,57.3,-1.5916510386593758,57.3,-1.5664099050071079
57.3,-1.687890548,57.3,-1.5736375598054753,57.3,-1.692535528459408,57.3,-1.5496230005263583,57.3,-1.6722884928449273,57.3,-1.5692735339036692,57.3,-1.5916510386593758,57.3,-1.5664099050071079
57.3,-1.754193251,57.3,-1.5736375598054753,57.3,-1.692535528459408,57.3,-1.5496230005263583,57.3,-1.6722884928449273,57.3,-1.5692735339036692,57.3,-1.5916510386593758,57.3,-1.5664099050071079
57.3,-1.844323489,57.3,-1.5736375598054753,57.3,-1.692535528459408,57.3,-1.5496230005263583,57.3,-1.6722884928449273,57.3,-1.5692735339036692,57.3,-1.5916510386593758,57.3,-1.5664099050071079
57.4,-1.621587845,57.4,-1.5770113755684918,57.4,-1.696346771557308,57.4,-1.5539787069239581,57.4,-1.6748293215768604,57.4,-1.573629240301269,57.4,-1.5943614891304676,57.4,-1.566735159063639
57.4,-1.687890548,57.4,-1.5770113755684918,57.4,-1.696346771557308,57.4,-1.5539787069239581,57.4,-1.6748293215768604,57.4,-1.573629240301269,57.4,-1.5943614891304676,57.4,-1.566735159063639
57.4,-1.754193251,57.4,-1.5770113755684918,57.4,-1.696346771557308,57.4,-1.5539787069239581,57.4,-1.6748293215768604,57.4,-1.573629240301269,57.4,-1.5943614891304676,57.4,-1.566735159063639
57.4,-1.844323489,57.4,-1.5770113755684918,57.4,-1.696346771557308,57.4,-1.5539787069239581,57.4,-1.6748293215768604,57.4,-1.573629240301269,57.4,-1.5943614891304676,57.4,-1.566735159063639
57.5,-1.621587845,57.5,-1.5803851913315083,57.5,-1.7003518496601773,57.5,-1.5581405783165885,57.5,-1.6773701503087937,57.5,-1.5781787817038384,57.5,-1.5970719396015596,57.5,-1.56706041312017
57.5,-1.687890548,57.5,-1.5803851913315083,57.5,-1.7003518496601773,57.5,-1.5581405783165885,57.5,-1.6773701503087937,57.5,-1.5781787817038384,57.5,-1.5970719396015596,57.5,-1.56706041312017
57.5,-1.754193251,57.5,-1.5803851913315083,57.5,-1.7003518496601773,57.5,-1.5581405783165885,57.5,-1.6773701503087937,57.5,-1.5781787817038384,57.5,-1.5970719396015596,57.5,-1.56706041312017
57.5,-1.844323489,57.5,-1.5803851913315083,57.5,-1.7003518496601773,57.5,-1.5581405783165885,57.5,-1.6773701503087937,57.5,-1.5781787817038384,57.5,-1.5970719396015596,57.5,-1.56706041312017
57.6,-1.663027034,57.6,-1.5837590070945249,57.6,-1.705252019357477,57.6,-1.5614073581147883,57.6,-1.679910979040727,57.6,-1.583623414700838,57.6,-1.5997823900726513,57.6,-1.567385667176701
57.6,-1.729329738,57.6,-1.5837590070945249,57.6,-1.705252019357477,57.6,-1.5614073581147883,57.6,-1.679910979040727,57.6,-1.583623414700838,57.6,-1.5997823900726513,57.6,-1.567385667176701
57.6,-1.795632441,57.6,-1.5837590070945249,57.6,-1.705252019357477,57.6,-1.5614073581147883,57.6,-1.679910979040727,57.6,-1.583623414700838,57.6,-1.5997823900726513,57.6,-1.567385667176701
57.6,-1.865043084,57.6,-1.5837590070945249,57.6,-1.705252019357477,57.6,-1.5614073581147883,57.6,-1.679910979040727,57.6,-1.583623414700838,57.6,-1.5997823900726513,57.6,-1.567385667176701
57.7,-1.663027034,57.7,-1.627623535400797,57.7,-1.7101521890547766,57.7,-1.5644858423066976,57.7,-1.6824518077726602,57.7,-1.5811370354592722,57.7,-1.602492840543743,57.7,-1.567710921233232
57.7,-1.729329738,57.7,-1.627623535400797,57.7,-1.7101521890547766,57.7,-1.5644858423066976,57.7,-1.6824518077726602,57.7,-1.5811370354592722,57.7,-1.602492840543743,57.7,-1.567710921233232
57.7,-1.795632441,57.7,-1.627623535400797,57.7,-1.7101521890547766,57.7,-1.5644858423066976,57.7,-1.6824518077726602,57.7,-1.5811370354592722,57.7,-1.602492840543743,57.7,-1.567710921233232
57.7,-1.865043084,57.7,-1.627623535400797,57.7,-1.7101521890547766,57.7,-1.5644858423066976,57.7,-1.6824518077726602,57.7,-1.5811370354592722,57.7,-1.602492840543743,57.7,-1.567710921233232
57.8,-1.663027034,57.8,-1.6343056081412652,57.8,-1.7150523587520758,57.8,-1.5666636955054976,57.8,-1.6849926365045933,57.8,-1.5785962067273391,57.8,-1.6049642279260221,57.8,-1.5680361752897631
57.8,-1.729329738,57.8,-1.6343056081412652,57.8,-1.7150523587520758,57.8,-1.5666636955054976,57.8,-1.6849926365045933,57.8,-1.5785962067273391,57.8,-1.6049642279260221,57.8,-1.5680361752897631
57.8,-1.795632441,57.8,-1.6343056081412652,57.8,-1.7150523587520758,57.8,-1.5666636955054976,57.8,-1.6849926365045933,57.8,-1.5785962067273391,57.8,-1.6049642279260221,57.8,-1.5680361752897631
57.8,-1.865043084,57.8,-1.6343056081412652,57.8,-1.7150523587520758,57.8,-1.5666636955054976,57.8,-1.6849926365045933,57.8,-1.5785962067273391,57.8,-1.6049642279260221,57.8,-1.5680361752897631
57.9,-1.733473657,57.9,-1.6399286344129596,57.9,-1.7200439065531812,57.9,-1.5688415487042975,57.9,-1.6875334652365266,57.9,-1.5760553779954058,57.9,-1.6073132850009684,57.9,-1.5683614293462942
57.9,-1.79977636,57.9,-1.6399286344129596,57.9,-1.7200439065531812,57.9,-1.5688415487042975,57.9,-1.6875334652365266,57.9,-1.5760553779954058,57.9,-1.6073132850009684,57.9,-1.5683614293462942
57.9,-1.867115043,57.9,-1.6399286344129596,57.9,-1.7200439065531812,57.9,-1.5688415487042975,57.9,-1.6875334652365266,57.9,-1.5760553779954058,57.9,-1.6073132850009684,57.9,-1.5683614293462942
58.0,-1.733473657,58.0,-1.6495243157893236,58.0,-1.725488539550181,58.0,-1.5710194019030974,58.0,-1.6900742939684599,58.0,-1.5735145492634723,58.0,-1.6096623420759149,58.0,-1.5686766525878848
58.0,-1.79977636,58.0,-1.6495243157893236,58.0,-1.725488539550181,58.0,-1.5710194019030974,58.0,-1.6900742939684599,58.0,-1.5735145492634723,58.0,-1.6096623420759149,58.0,-1.5686766525878848
58.0,-1.867115043,58.0,-1.6495243157893236,58.0,-1.725488539550181,58.0,-1.5710194019030974,58.0,-1.6900742939684599,58.0,-1.5735145492634723,58.0,-1.6096623420759149,58.0,-1.5686766525878848
58.1,-1.733473657,58.1,-1.6517735262980011,58.1,-1.730578738929317,58.1,-1.5641092510941172,58.1,-1.6926151227003932,58.1,-1.570973720531539,58.1,-1.6120113991508611,58.1,-1.5689864183560094
58.1,-1.79977636,58.1,-1.6517735262980011,58.1,-1.730578738929317,58.1,-1.5641092510941172,58.1,-1.6926151227003932,58.1,-1.570973720531539,58.1,-1.6120113991508611,58.1,-1.5689864183560094
58.1,-1.867115043,58.1,-1.6517735262980011,58.1,-1.730578738929317,58.1,-1.5641092510941172,58.1,-1.6926151227003932,58.1,-1.570973720531539,58.1,-1.6120113991508611,58.1,-1.5689864183560094
58.2,-1.801848319,58.2,-1.653628347590756,58.2,-1.733845518727517,58.2,-1.5641092510941172,58.2,-1.6951559514323264,58.2,-1.5684328917996058,58.2,-1.6143604562258074,58.2,-1.5692961841241342
58.3,-1.801848319,58.3,-1.653628347590756,58.3,-1.7456741915053795,58.3,-1.564452605914623,58.3,-1.6974821834014433,58.3,-1.5661209662813433,58.3,-1.6167095133007536,58.3,-1.569605949892259
58.4,-1.801848319,58.4,-1.6534968413311761,58.4,-1.7478520447041794,58.4,-1.566630459113423,58.4,-1.6986618538841267,58.4,-1.5650320396819433,58.4,-1.6190585703757,58.4,-1.5699157156603838
58.5,-1.842251529,58.5,-1.6529345387040066,58.5,-1.7500298979029794,58.5,-1.568808312312223,58.5,-1.69984152436681,58.5,-1.5641092510941172,58.5,-1.6214076274506464,58.5,-1.5702254814285086
58.6,-1.842251529,58.6,-1.6523722360768371,58.6,-1.752207751101779,58.6,-1.5709861655110229,58.6,-1.701021194849493,58.6,-1.5641092510941172,58.6,-1.6237566845255926,58.6,-1.5705352471966334
58.7,-1.842251529,58.7,-1.6518099334496679,58.7,-1.7547068015263685,58.7,-1.573003420096928,58.7,-1.7022008653321765,58.7,-1.5643501490134595,58.7,-1.626105741600539,58.7,-1.5708450129647582
58.8,-1.833963691,58.8,-1.6510503066517197,58.8,-1.7590625079239681,58.8,-1.574092346696328,58.8,-1.7033805358148597,58.8,-1.5659835389125591,58.8,-1.6284547986754851,58.8,-1.571154778732883
58.9,-1.833963691,58.9,-1.649925701397381,58.9,-1.763314841512091,58.9,-1.575181273295728,58.9,-1.704560206297543,58.9,-1.5676169288116593,58.9,-1.6308038557504314,58.9,-1.5714645445010078
59.0,-1.833963691,59.0,-1.6488010961430422,59.0,-1.7669445968434243,59.0,-1.576270199895128,59.0,-1.7057398767802263,59.0,-1.5692503187107592,59.0,-1.6324214175587715,59.0,-1.5717743102691326
59.1,-1.83914359,59.1,-1.6476764908887032,59.1,-1.7705743521747574,59.1,-1.5775584862485768,59.1,-1.7069195472629095,59.1,-1.5659188441527547,59.1,-1.6335055977472082,59.1,-1.5720840760372574
59.2,-1.83914359,59.2,-1.6465518856343644,59.2,-1.7742041075060906,59.2,-1.58009931498051,59.2,-1.708099217745593,59.2,-1.5631965276542548,59.2,-1.634589777935645,59.2,-1.5723938418053822
